id	region	mode	final	fast	suite	equiv	deep	directed
1526	pins	const1	survived	survived	survived	not_proven	survived	-
1527	pins	const0	killed_fast	killed	-	-	-	-
1528	pins	const0	survived	survived	survived	equivalent	-	-
1529	pins	const1	killed_full	survived	killed	-	-	-
1530	pins	inv	killed_full	survived	killed	-	-	-
1531	pins	inv	killed_fast	killed	-	-	-	-
1532	pins	const0	killed_full	survived	killed	-	-	-
1533	pins	cnot1	survived	survived	survived	equivalent	-	-
1534	pins	const0	killed_fast	killed	-	-	-	-
1535	pins	const1	killed_fast	killed	-	-	-	-
1536	pins	cnot0	killed_full	survived	killed	-	-	-
1537	pins	const1	killed_full	survived	killed	-	-	-
1538	pins	inv	killed_fast	killed	-	-	-	-
1539	pins	inv	killed_full	survived	killed	-	-	-
1540	pins	cnot0	killed_full	survived	killed	-	-	-
1541	pins	cnot1	killed_full	survived	killed	-	-	-
1542	pins	cnot0	killed_fast	killed	-	-	-	-
1543	pins	cnot0	killed_fast	killed	-	-	-	-
1544	pins	cnot0	killed_fast	killed	-	-	-	-
1545	pins	cnot0	killed_full	survived	killed	-	-	-
1546	pins	const0	survived	survived	survived	not_proven	killed	-
1547	pins	const1	killed_fast	killed	-	-	-	-
1548	pins	const1	killed_fast	killed	-	-	-	-
1549	pins	inv	survived	survived	survived	not_proven	survived	-
1550	pins	inv	survived	survived	survived	equivalent	-	-
1551	pins	cnot0	killed_full	survived	killed	-	-	-
1552	pins	const1	killed_fast	killed	-	-	-	-
1553	pins	const1	killed_full	survived	killed	-	-	-
1554	pins	cnot0	killed_fast	killed	-	-	-	-
1555	pins	cnot0	killed_full	survived	killed	-	-	-
1556	pins	inv	killed_fast	killed	-	-	-	-
1557	pins	cnot0	killed_fast	killed	-	-	-	-
1558	pins	inv	killed_fast	killed	-	-	-	-
1559	pins	const0	killed_full	survived	killed	-	-	-
1560	pins	inv	killed_full	survived	killed	-	-	-
1561	pins	const0	survived	survived	survived	equivalent	-	-
1562	pins	const0	killed_full	survived	killed	-	-	-
1563	pins	const1	killed_full	survived	killed	-	-	-
1564	pins	const0	survived	survived	survived	not_proven	survived	-
1565	pins	const0	killed_fast	killed	-	-	-	-
1566	pins	cnot1	killed_fast	killed	-	-	-	-
1567	pins	const1	killed_fast	killed	-	-	-	-
1568	pins	inv	killed_full	survived	killed	-	-	-
1569	pins	inv	killed_fast	killed	-	-	-	-
1570	pins	const0	killed_fast	killed	-	-	-	-
1571	pins	inv	killed_fast	killed	-	-	-	-
1572	pins	const0	survived	survived	survived	equivalent	-	-
1573	pins	const1	killed_full	survived	killed	-	-	-
1574	pins	cnot0	killed_fast	killed	-	-	-	-
1575	pins	const0	killed_full	survived	killed	-	-	-
1576	pins	const0	killed_fast	killed	-	-	-	-
1577	pins	const1	killed_fast	killed	-	-	-	-
1578	pins	cnot0	killed_full	survived	killed	-	-	-
1579	pins	inv	killed_full	survived	killed	-	-	-
1580	pins	inv	killed_fast	killed	-	-	-	-
1581	pins	inv	killed_fast	killed	-	-	-	-
1582	pins	cnot0	killed_fast	killed	-	-	-	-
1583	pins	cnot1	killed_full	survived	killed	-	-	-
1584	pins	const1	killed_fast	killed	-	-	-	-
1585	pins	inv	killed_fast	killed	-	-	-	-
1586	pins	const0	killed_full	survived	killed	-	-	-
1587	pins	inv	killed_fast	killed	-	-	-	-
1588	pins	const1	killed_full	survived	killed	-	-	-
1589	pins	cnot0	killed_full	survived	killed	-	-	-
1590	pins	cnot1	killed_full	survived	killed	-	-	-
1591	pins	cnot0	killed_fast	killed	-	-	-	-
1592	pins	const0	killed_fast	killed	-	-	-	-
1593	pins	inv	survived	survived	survived	not_proven	killed	-
1594	pins	cnot0	killed_fast	killed	-	-	-	-
1595	pins	inv	killed_fast	killed	-	-	-	-
1596	pins	cnot0	killed_fast	killed	-	-	-	-
1597	pins	cnot1	killed_fast	killed	-	-	-	-
1598	pins	cnot0	killed_fast	killed	-	-	-	-
1599	pins	const1	killed_fast	killed	-	-	-	-
1600	pins	inv	killed_full	survived	killed	-	-	-
1601	pins	const0	killed_full	survived	killed	-	-	-
1602	pins	cnot0	killed_full	survived	killed	-	-	-
1603	pins	const0	killed_fast	killed	-	-	-	-
1604	pins	const1	survived	survived	survived	not_proven	killed	-
1605	pins	const0	killed_fast	killed	-	-	-	-
1606	pins	cnot0	killed_fast	killed	-	-	-	-
1607	pins	const1	killed_fast	killed	-	-	-	-
1608	pins	const1	killed_fast	killed	-	-	-	-
1609	pins	cnot0	killed_fast	killed	-	-	-	-
1610	pins	const0	killed_fast	killed	-	-	-	-
1611	pins	const0	survived	survived	survived	equivalent	-	-
1612	pins	inv	killed_full	survived	killed	-	-	-
1613	pins	cnot0	killed_full	survived	killed	-	-	-
1614	pins	const1	killed_fast	killed	-	-	-	-
1615	pins	const1	killed_full	survived	killed	-	-	-
1616	pins	cnot1	killed_full	survived	killed	-	-	-
1617	pins	cnot1	killed_fast	killed	-	-	-	-
1618	pins	const0	killed_full	survived	killed	-	-	-
1619	pins	inv	killed_fast	killed	-	-	-	-
1620	pins	const0	killed_full	survived	killed	-	-	-
1621	pins	inv	killed_full	survived	killed	-	-	-
1622	pins	cnot0	killed_fast	killed	-	-	-	-
1623	pins	const0	killed_fast	killed	-	-	-	-
1624	pins	inv	survived	survived	survived	not_proven	survived	-
1625	pins	cnot0	killed_full	survived	killed	-	-	-
1626	pins	const0	killed_full	survived	killed	-	-	-
1627	pins	cnot0	killed_fast	killed	-	-	-	-
1628	pins	cnot1	killed_full	survived	killed	-	-	-
1629	pins	const0	killed_fast	killed	-	-	-	-
1630	pins	cnot0	killed_fast	killed	-	-	-	-
1631	pins	const1	killed_full	survived	killed	-	-	-
1632	pins	const1	killed_fast	killed	-	-	-	-
1633	pins	cnot1	killed_full	survived	killed	-	-	-
1634	pins	cnot1	killed_fast	killed	-	-	-	-
1635	pins	cnot0	killed_full	survived	killed	-	-	-
1636	pins	cnot1	killed_full	survived	killed	-	-	-
1637	pins	cnot1	killed_full	survived	killed	-	-	-
1638	pins	const1	survived	survived	survived	equivalent	-	-
1639	pins	const1	survived	survived	survived	not_proven	survived	-
1640	pins	const0	survived	survived	survived	not_proven	killed	-
1641	pins	inv	survived	survived	survived	not_proven	killed	-
1642	pins	cnot1	killed_full	survived	killed	-	-	-
1643	pins	inv	killed_fast	killed	-	-	-	-
1644	pins	inv	killed_fast	killed	-	-	-	-
1645	pins	inv	survived	survived	survived	equivalent	-	-
1646	pins	const0	killed_full	survived	killed	-	-	-
1647	pins	const1	killed_full	survived	killed	-	-	-
1648	pins	cnot0	killed_fast	killed	-	-	-	-
1649	pins	const0	killed_full	survived	killed	-	-	-
1650	pins	const1	killed_fast	killed	-	-	-	-
1651	pins	inv	killed_full	survived	killed	-	-	-
1652	pins	inv	killed_fast	killed	-	-	-	-
1653	pins	const1	killed_fast	killed	-	-	-	-
1654	pins	const0	killed_fast	killed	-	-	-	-
1655	pins	inv	killed_fast	killed	-	-	-	-
1656	pins	inv	killed_fast	killed	-	-	-	-
1657	pins	const0	survived	survived	survived	equivalent	-	-
1658	pins	inv	killed_fast	killed	-	-	-	-
1659	pins	const1	killed_fast	killed	-	-	-	-
1660	pins	const1	killed_full	survived	killed	-	-	-
1661	pins	cnot1	killed_fast	killed	-	-	-	-
1662	pins	cnot0	killed_fast	killed	-	-	-	-
1663	pins	cnot0	killed_fast	killed	-	-	-	-
1664	pins	const1	killed_full	survived	killed	-	-	-
1665	pins	cnot1	survived	survived	survived	not_proven	killed	-
1666	pins	const0	killed_full	survived	killed	-	-	-
1667	pins	const1	killed_full	survived	killed	-	-	-
1668	pins	cnot1	survived	survived	survived	not_proven	killed	-
1669	pins	const1	killed_fast	killed	-	-	-	-
1670	pins	cnot1	killed_full	survived	killed	-	-	-
1671	pins	const1	killed_full	survived	killed	-	-	-
1672	pins	inv	survived	survived	survived	not_proven	killed	-
1673	pins	cnot1	killed_full	survived	killed	-	-	-
1674	pins	cnot0	survived	survived	survived	equivalent	-	-
1675	pins	inv	killed_fast	killed	-	-	-	-
1676	pins	cnot1	survived	survived	survived	equivalent	-	-
1677	pins	inv	killed_fast	killed	-	-	-	-
1678	pins	cnot0	killed_full	survived	killed	-	-	-
1679	pins	cnot1	killed_full	survived	killed	-	-	-
1680	pins	const0	killed_full	survived	killed	-	-	-
1681	pins	cnot0	survived	survived	survived	not_proven	survived	-
1682	pins	cnot0	killed_fast	killed	-	-	-	-
1683	pins	cnot1	killed_full	survived	killed	-	-	-
1684	pins	cnot1	killed_fast	killed	-	-	-	-
1685	pins	const0	killed_full	survived	killed	-	-	-
1686	pins	const1	killed_fast	killed	-	-	-	-
1687	pins	cnot0	killed_full	survived	killed	-	-	-
1688	pins	inv	killed_fast	killed	-	-	-	-
1689	pins	const0	killed_fast	killed	-	-	-	-
1690	pins	inv	killed_full	survived	killed	-	-	-
1691	pins	const0	killed_fast	killed	-	-	-	-
1692	pins	const0	killed_full	survived	killed	-	-	-
1693	pins	inv	killed_full	survived	killed	-	-	-
1694	pins	cnot0	killed_fast	killed	-	-	-	-
1695	pins	inv	killed_full	survived	killed	-	-	-
1696	pins	const0	killed_full	survived	killed	-	-	-
1697	pins	inv	killed_fast	killed	-	-	-	-
1698	pins	inv	killed_fast	killed	-	-	-	-
1699	pins	cnot0	killed_fast	killed	-	-	-	-
1700	pins	inv	killed_fast	killed	-	-	-	-
1701	pins	cnot0	killed_fast	killed	-	-	-	-
1702	pins	cnot0	killed_full	survived	killed	-	-	-
1703	pins	inv	survived	survived	survived	equivalent	-	-
1704	pins	inv	killed_fast	killed	-	-	-	-
1705	pins	cnot1	survived	survived	survived	not_proven	killed	-
1706	pins	const1	killed_full	survived	killed	-	-	-
1707	pins	const0	killed_full	survived	killed	-	-	-
1708	pins	cnot1	killed_full	survived	killed	-	-	-
1709	pins	inv	killed_fast	killed	-	-	-	-
1710	pins	const1	killed_fast	killed	-	-	-	-
1711	pins	inv	killed_full	survived	killed	-	-	-
1712	pins	const0	killed_full	survived	killed	-	-	-
1713	pins	const0	killed_fast	killed	-	-	-	-
1714	pins	cnot1	killed_full	survived	killed	-	-	-
1715	pins	cnot0	killed_fast	killed	-	-	-	-
1716	pins	const1	survived	survived	survived	not_proven	survived	-
1717	pins	const0	killed_full	survived	killed	-	-	-
1718	pins	cnot1	survived	survived	survived	not_proven	killed	-
1719	pins	const1	killed_fast	killed	-	-	-	-
1720	pins	cnot1	survived	survived	survived	not_proven	survived	-
1721	pins	inv	killed_fast	killed	-	-	-	-
1722	pins	cnot0	killed_fast	killed	-	-	-	-
1723	pins	cnot0	killed_full	survived	killed	-	-	-
1724	pins	const0	survived	survived	survived	not_proven	killed	-
1725	pins	cnot1	killed_full	survived	killed	-	-	-
1726	pins	cnot0	killed_fast	killed	-	-	-	-
1727	pins	inv	killed_fast	killed	-	-	-	-
1728	pins	const1	killed_full	survived	killed	-	-	-
1729	pins	const1	killed_full	survived	killed	-	-	-
1730	pins	cnot0	killed_fast	killed	-	-	-	-
1731	pins	cnot0	killed_fast	killed	-	-	-	-
1732	pins	const0	killed_full	survived	killed	-	-	-
1733	pins	const1	killed_full	survived	killed	-	-	-
1734	pins	const0	killed_fast	killed	-	-	-	-
1735	pins	const0	killed_fast	killed	-	-	-	-
1736	pins	inv	killed_fast	killed	-	-	-	-
1737	pins	const1	survived	survived	survived	not_proven	killed	-
1738	pins	cnot1	killed_full	survived	killed	-	-	-
1739	pins	cnot0	killed_fast	killed	-	-	-	-
1740	pins	const0	killed_fast	killed	-	-	-	-
1741	pins	cnot1	killed_full	survived	killed	-	-	-
1742	pins	const1	killed_fast	killed	-	-	-	-
1743	pins	const1	killed_full	survived	killed	-	-	-
1744	pins	const1	killed_fast	killed	-	-	-	-
1745	pins	const1	killed_full	survived	killed	-	-	-
1746	pins	const0	killed_fast	killed	-	-	-	-
1747	pins	cnot0	killed_full	survived	killed	-	-	-
1748	pins	const1	killed_fast	killed	-	-	-	-
1749	pins	inv	killed_fast	killed	-	-	-	-
1750	pins	inv	killed_fast	killed	-	-	-	-
1751	engine_xfer	const1	killed_full	survived	killed	-	-	-
1752	engine_xfer	const0	survived	survived	survived	not_proven	survived	-
1753	engine_xfer	const0	killed_full	survived	killed	-	-	-
1754	engine_xfer	const1	killed_full	survived	killed	-	-	-
1755	engine_xfer	cnot0	killed_fast	killed	-	-	-	-
1756	engine_xfer	const1	killed_full	survived	killed	-	-	-
1757	engine_xfer	const0	killed_full	survived	killed	-	-	-
1758	engine_xfer	inv	killed_full	survived	killed	-	-	-
1759	engine_xfer	inv	killed_full	survived	killed	-	-	-
1760	engine_xfer	cnot0	killed_full	survived	killed	-	-	-
1761	engine_xfer	const0	survived	survived	survived	equivalent	-	-
1762	engine_xfer	cnot0	killed_full	survived	killed	-	-	-
1763	engine_xfer	inv	killed_fast	killed	-	-	-	-
1764	engine_xfer	inv	killed_fast	killed	-	-	-	-
1765	engine_xfer	cnot1	survived	survived	survived	equivalent	-	-
1766	engine_xfer	cnot1	killed_fast	killed	-	-	-	-
1767	engine_xfer	cnot0	survived	survived	survived	not_proven	survived	-
1768	engine_xfer	cnot0	killed_full	survived	killed	-	-	-
1769	engine_xfer	const1	survived	survived	survived	not_proven	survived	-
1770	engine_xfer	inv	killed_full	survived	killed	-	-	-
1771	engine_xfer	const1	killed_fast	killed	-	-	-	-
1772	engine_xfer	cnot0	killed_fast	killed	-	-	-	-
1773	engine_xfer	cnot0	killed_full	survived	killed	-	-	-
1774	engine_xfer	cnot1	killed_full	survived	killed	-	-	-
1775	engine_xfer	cnot0	killed_fast	killed	-	-	-	-
1776	engine_xfer	cnot1	survived	survived	survived	not_proven	survived	-
1777	engine_xfer	cnot1	killed_fast	killed	-	-	-	-
1778	engine_xfer	cnot1	killed_full	survived	killed	-	-	-
1779	engine_xfer	inv	survived	survived	survived	not_proven	survived	-
1780	engine_xfer	cnot0	survived	survived	survived	not_proven	survived	-
1781	engine_xfer	const0	survived	survived	survived	not_proven	survived	-
1782	engine_xfer	const1	killed_fast	killed	-	-	-	-
1783	engine_xfer	const1	killed_fast	killed	-	-	-	-
1784	engine_xfer	const1	killed_fast	killed	-	-	-	-
1785	engine_xfer	cnot0	killed_fast	killed	-	-	-	-
1786	engine_xfer	const1	killed_fast	killed	-	-	-	-
1787	engine_xfer	const1	killed_fast	killed	-	-	-	-
1788	engine_xfer	cnot1	killed_fast	killed	-	-	-	-
1789	engine_xfer	cnot0	killed_full	survived	killed	-	-	-
1790	engine_xfer	const1	killed_fast	killed	-	-	-	-
1791	engine_xfer	inv	killed_full	survived	killed	-	-	-
1792	engine_xfer	cnot1	killed_full	survived	killed	-	-	-
1793	engine_xfer	const1	killed_fast	killed	-	-	-	-
1794	engine_xfer	const0	killed_full	survived	killed	-	-	-
1795	engine_xfer	cnot0	killed_fast	killed	-	-	-	-
1796	engine_xfer	cnot1	killed_full	survived	killed	-	-	-
1797	engine_xfer	cnot1	survived	survived	survived	not_proven	killed	-
1798	engine_xfer	cnot1	killed_fast	killed	-	-	-	-
1799	engine_xfer	const1	killed_fast	killed	-	-	-	-
1800	engine_xfer	const1	killed_fast	killed	-	-	-	-
1801	engine_xfer	inv	killed_fast	killed	-	-	-	-
1802	engine_xfer	cnot0	killed_fast	killed	-	-	-	-
1803	engine_xfer	cnot0	killed_fast	killed	-	-	-	-
1804	engine_xfer	inv	killed_full	survived	killed	-	-	-
1805	engine_xfer	const0	killed_full	survived	killed	-	-	-
1806	engine_xfer	inv	survived	survived	survived	not_proven	survived	-
1807	engine_xfer	inv	killed_fast	killed	-	-	-	-
1808	engine_xfer	const1	survived	survived	survived	not_proven	survived	-
1809	engine_xfer	cnot1	survived	survived	survived	not_proven	survived	-
1810	engine_xfer	cnot1	killed_full	survived	killed	-	-	-
1811	engine_xfer	cnot0	killed_fast	killed	-	-	-	-
1812	engine_xfer	const1	killed_fast	killed	-	-	-	-
1813	engine_xfer	const1	killed_full	survived	killed	-	-	-
1814	engine_xfer	cnot0	killed_full	survived	killed	-	-	-
1815	engine_xfer	inv	survived	survived	survived	not_proven	survived	-
1816	engine_xfer	const0	killed_full	survived	killed	-	-	-
1817	engine_xfer	cnot0	killed_fast	killed	-	-	-	-
1818	engine_xfer	inv	killed_fast	killed	-	-	-	-
1819	engine_xfer	cnot1	killed_fast	killed	-	-	-	-
1820	engine_xfer	inv	killed_full	survived	killed	-	-	-
1821	engine_xfer	const1	killed_fast	killed	-	-	-	-
1822	engine_xfer	cnot0	survived	survived	survived	not_proven	survived	-
1823	engine_xfer	const0	survived	survived	survived	equivalent	-	-
1824	engine_xfer	const1	killed_fast	killed	-	-	-	-
1825	engine_xfer	inv	killed_fast	killed	-	-	-	-
1826	engine_xfer	inv	killed_fast	killed	-	-	-	-
1827	engine_xfer	cnot0	killed_full	survived	killed	-	-	-
1828	engine_xfer	cnot0	killed_full	survived	killed	-	-	-
1829	engine_xfer	const0	survived	survived	survived	not_proven	survived	-
1830	engine_xfer	inv	killed_fast	killed	-	-	-	-
1831	engine_xfer	cnot0	killed_fast	killed	-	-	-	-
1832	engine_xfer	const0	killed_fast	killed	-	-	-	-
1833	engine_xfer	cnot0	killed_full	survived	killed	-	-	-
1834	engine_xfer	inv	killed_fast	killed	-	-	-	-
1835	engine_xfer	inv	killed_fast	killed	-	-	-	-
1836	engine_xfer	const1	killed_fast	killed	-	-	-	-
1837	engine_xfer	inv	killed_fast	killed	-	-	-	-
1838	engine_xfer	const0	survived	survived	survived	not_proven	survived	-
1839	engine_xfer	cnot0	killed_fast	killed	-	-	-	-
1840	engine_xfer	const0	survived	survived	survived	not_proven	survived	-
1841	engine_xfer	const1	killed_fast	killed	-	-	-	-
1842	engine_xfer	cnot0	killed_fast	killed	-	-	-	-
1843	engine_xfer	const1	survived	survived	survived	not_proven	survived	-
1844	engine_xfer	const1	killed_fast	killed	-	-	-	-
1845	engine_xfer	cnot1	killed_full	survived	killed	-	-	-
1846	engine_xfer	inv	killed_fast	killed	-	-	-	-
1847	engine_xfer	cnot1	survived	survived	survived	not_proven	survived	-
1848	engine_xfer	inv	killed_full	survived	killed	-	-	-
1849	engine_xfer	inv	killed_fast	killed	-	-	-	-
1850	engine_xfer	cnot0	killed_fast	killed	-	-	-	-
1851	engine_xfer	const1	killed_fast	killed	-	-	-	-
1852	engine_xfer	inv	killed_fast	killed	-	-	-	-
1853	engine_xfer	const0	killed_full	survived	killed	-	-	-
1854	engine_xfer	cnot1	survived	survived	survived	not_proven	killed	-
1855	engine_xfer	const1	killed_fast	killed	-	-	-	-
1856	engine_xfer	cnot1	survived	survived	survived	not_proven	survived	-
1857	engine_xfer	cnot1	killed_full	survived	killed	-	-	-
1858	engine_xfer	inv	survived	survived	survived	equivalent	-	-
1859	engine_xfer	const0	killed_full	survived	killed	-	-	-
1860	engine_xfer	inv	survived	survived	survived	equivalent	-	-
1861	engine_xfer	const1	killed_fast	killed	-	-	-	-
1862	engine_xfer	const1	killed_fast	killed	-	-	-	-
1863	engine_xfer	const1	killed_fast	killed	-	-	-	-
1864	engine_xfer	cnot1	survived	survived	survived	not_proven	survived	-
1865	engine_xfer	cnot1	survived	survived	survived	not_proven	survived	-
1866	engine_xfer	cnot0	killed_fast	killed	-	-	-	-
1867	engine_xfer	const0	killed_full	survived	killed	-	-	-
1868	engine_xfer	inv	killed_fast	killed	-	-	-	-
1869	engine_xfer	cnot0	killed_fast	killed	-	-	-	-
1870	engine_xfer	const1	killed_fast	killed	-	-	-	-
1871	engine_xfer	inv	killed_fast	killed	-	-	-	-
1872	engine_xfer	inv	survived	survived	survived	not_proven	killed	-
1873	engine_xfer	const1	killed_full	survived	killed	-	-	-
1874	engine_xfer	const1	killed_fast	killed	-	-	-	-
1875	engine_xfer	const1	killed_fast	killed	-	-	-	-
1876	engine_xfer	cnot1	survived	survived	survived	not_proven	survived	-
1877	engine_xfer	const1	killed_fast	killed	-	-	-	-
1878	engine_xfer	const1	killed_fast	killed	-	-	-	-
1879	engine_xfer	const0	survived	survived	survived	equivalent	-	-
1880	engine_xfer	cnot1	survived	survived	survived	equivalent	-	-
1881	engine_xfer	const0	survived	survived	survived	not_proven	survived	-
1882	engine_xfer	inv	killed_fast	killed	-	-	-	-
1883	engine_xfer	cnot0	killed_full	survived	killed	-	-	-
1884	engine_xfer	const0	survived	survived	survived	not_proven	survived	-
1885	engine_xfer	cnot1	killed_full	survived	killed	-	-	-
1886	engine_xfer	cnot1	killed_full	survived	killed	-	-	-
1887	engine_xfer	const1	killed_fast	killed	-	-	-	-
1888	engine_xfer	cnot0	survived	survived	survived	not_proven	survived	-
1889	engine_xfer	const1	killed_fast	killed	-	-	-	-
1890	engine_xfer	cnot0	killed_fast	killed	-	-	-	-
1891	engine_xfer	cnot0	killed_fast	killed	-	-	-	-
1892	engine_xfer	const0	killed_full	survived	killed	-	-	-
1893	engine_xfer	const1	survived	survived	survived	not_proven	survived	-
1894	engine_xfer	inv	killed_fast	killed	-	-	-	-
1895	engine_xfer	const0	killed_full	survived	killed	-	-	-
1896	engine_xfer	inv	killed_full	survived	killed	-	-	-
1897	engine_xfer	const1	killed_fast	killed	-	-	-	-
1898	engine_xfer	cnot0	killed_fast	killed	-	-	-	-
1899	engine_xfer	cnot1	killed_full	survived	killed	-	-	-
1900	engine_xfer	const1	killed_fast	killed	-	-	-	-
1901	engine_xfer	const1	killed_fast	killed	-	-	-	-
1902	engine_xfer	cnot0	killed_fast	killed	-	-	-	-
1903	engine_xfer	inv	killed_fast	killed	-	-	-	-
1904	engine_xfer	const0	survived	survived	survived	equivalent	-	-
1905	engine_xfer	const1	survived	survived	survived	not_proven	survived	-
1906	engine_xfer	inv	killed_fast	killed	-	-	-	-
1907	engine_xfer	const1	survived	survived	survived	not_proven	survived	-
1908	engine_xfer	inv	killed_fast	killed	-	-	-	-
1909	engine_xfer	cnot1	killed_fast	killed	-	-	-	-
1910	engine_xfer	const1	survived	survived	survived	not_proven	survived	-
1911	engine_xfer	const0	survived	survived	survived	equivalent	-	-
1912	engine_xfer	const1	killed_fast	killed	-	-	-	-
1913	engine_xfer	const0	killed_full	survived	killed	-	-	-
1914	engine_xfer	const0	survived	survived	survived	not_proven	killed	-
1915	engine_xfer	const1	killed_fast	killed	-	-	-	-
1916	engine_xfer	cnot0	killed_fast	killed	-	-	-	-
1917	engine_xfer	const1	killed_fast	killed	-	-	-	-
1918	engine_xfer	const1	killed_fast	killed	-	-	-	-
1919	engine_xfer	cnot0	killed_fast	killed	-	-	-	-
1920	engine_xfer	inv	killed_fast	killed	-	-	-	-
1921	engine_xfer	cnot1	killed_full	survived	killed	-	-	-
1922	engine_xfer	inv	killed_fast	killed	-	-	-	-
1923	engine_xfer	inv	killed_fast	killed	-	-	-	-
1924	engine_xfer	const1	killed_full	survived	killed	-	-	-
1925	engine_xfer	inv	killed_fast	killed	-	-	-	-
1926	engine_xfer	const0	killed_full	survived	killed	-	-	-
1927	engine_xfer	cnot1	killed_full	survived	killed	-	-	-
1928	engine_xfer	inv	survived	survived	survived	not_proven	survived	-
1929	engine_xfer	inv	killed_fast	killed	-	-	-	-
1930	engine_xfer	inv	killed_fast	killed	-	-	-	-
1931	engine_xfer	const0	survived	survived	survived	equivalent	-	-
1932	engine_xfer	cnot0	killed_fast	killed	-	-	-	-
1933	engine_xfer	const0	survived	survived	survived	equivalent	-	-
1934	engine_xfer	const1	killed_fast	killed	-	-	-	-
1935	engine_xfer	const1	killed_full	survived	killed	-	-	-
1936	engine_xfer	cnot1	killed_full	survived	killed	-	-	-
1937	engine_xfer	inv	survived	survived	survived	not_proven	killed	-
1938	engine_xfer	cnot1	survived	survived	survived	not_proven	survived	-
1939	engine_xfer	inv	killed_fast	killed	-	-	-	-
1940	engine_xfer	inv	killed_fast	killed	-	-	-	-
1941	engine_xfer	cnot1	killed_full	survived	killed	-	-	-
1942	engine_xfer	cnot1	survived	survived	survived	equivalent	-	-
1943	engine_xfer	cnot1	survived	survived	survived	equivalent	-	-
1944	engine_xfer	const1	killed_fast	killed	-	-	-	-
1945	engine_xfer	cnot0	killed_fast	killed	-	-	-	-
1946	engine_xfer	cnot0	killed_fast	killed	-	-	-	-
1947	engine_xfer	const1	killed_fast	killed	-	-	-	-
1948	engine_xfer	const0	survived	survived	survived	not_proven	survived	-
1949	engine_xfer	const0	survived	survived	survived	not_proven	survived	-
1950	engine_xfer	const1	killed_full	survived	killed	-	-	-
1951	imem	const0	killed_full	survived	killed	-	-	-
1952	imem	inv	killed_fast	killed	-	-	-	-
1953	imem	cnot0	killed_fast	killed	-	-	-	-
1954	imem	const1	killed_fast	killed	-	-	-	-
1955	imem	cnot1	killed_full	survived	killed	-	-	-
1956	imem	inv	killed_fast	killed	-	-	-	-
1957	imem	const1	killed_fast	killed	-	-	-	-
1958	imem	const0	killed_fast	killed	-	-	-	-
1959	imem	const0	killed_fast	killed	-	-	-	-
1960	imem	const1	killed_fast	killed	-	-	-	-
1961	imem	cnot1	killed_fast	killed	-	-	-	-
1962	imem	cnot1	killed_full	survived	killed	-	-	-
1963	imem	const1	killed_fast	killed	-	-	-	-
1964	imem	inv	killed_fast	killed	-	-	-	-
1965	imem	inv	killed_fast	killed	-	-	-	-
1966	imem	const1	killed_fast	killed	-	-	-	-
1967	imem	const0	killed_fast	killed	-	-	-	-
1968	imem	inv	survived	survived	survived	not_proven	survived	-
1969	imem	cnot0	killed_fast	killed	-	-	-	-
1970	imem	cnot1	killed_fast	killed	-	-	-	-
1971	imem	inv	killed_fast	killed	-	-	-	-
1972	imem	cnot0	survived	survived	survived	not_proven	survived	-
1973	imem	const1	survived	survived	survived	not_proven	survived	-
1974	imem	const0	killed_fast	killed	-	-	-	-
1975	imem	cnot0	killed_fast	killed	-	-	-	-
1976	imem	inv	killed_fast	killed	-	-	-	-
1977	imem	cnot1	killed_fast	killed	-	-	-	-
1978	imem	const0	killed_fast	killed	-	-	-	-
1979	imem	const1	killed_fast	killed	-	-	-	-
1980	imem	inv	killed_fast	killed	-	-	-	-
1981	imem	cnot1	survived	survived	survived	not_proven	survived	-
1982	imem	const0	survived	survived	survived	not_proven	survived	-
1983	imem	const1	killed_fast	killed	-	-	-	-
1984	imem	const0	killed_fast	killed	-	-	-	-
1985	imem	cnot1	killed_fast	killed	-	-	-	-
1986	imem	cnot1	killed_full	survived	killed	-	-	-
1987	imem	inv	killed_fast	killed	-	-	-	-
1988	imem	const0	killed_fast	killed	-	-	-	-
1989	imem	const1	survived	survived	survived	not_proven	survived	-
1990	imem	cnot1	survived	survived	survived	not_proven	survived	-
1991	imem	const0	survived	survived	survived	equivalent	-	-
1992	imem	cnot1	survived	survived	survived	not_proven	survived	-
1993	imem	const1	survived	survived	survived	equivalent	-	-
1994	imem	const1	killed_fast	killed	-	-	-	-
1995	imem	const0	killed_fast	killed	-	-	-	-
1996	imem	cnot0	survived	survived	survived	not_proven	survived	-
1997	imem	cnot1	killed_fast	killed	-	-	-	-
1998	imem	const1	killed_fast	killed	-	-	-	-
1999	imem	const1	killed_fast	killed	-	-	-	-
2000	imem	const0	survived	survived	survived	not_proven	survived	-
2001	imem	const1	killed_fast	killed	-	-	-	-
2002	imem	cnot0	killed_fast	killed	-	-	-	-
2003	imem	const1	killed_fast	killed	-	-	-	-
2004	imem	inv	killed_fast	killed	-	-	-	-
2005	imem	inv	killed_fast	killed	-	-	-	-
2006	imem	inv	killed_fast	killed	-	-	-	-
2007	imem	const0	killed_fast	killed	-	-	-	-
2008	imem	inv	killed_fast	killed	-	-	-	-
2009	imem	const1	killed_fast	killed	-	-	-	-
2010	imem	const1	killed_fast	killed	-	-	-	-
2011	shared	cnot0	killed_fast	killed	-	-	-	-
2012	shared	const1	killed_fast	killed	-	-	-	-
